,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
81,2020-04-23,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
82,2020-04-24,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
83,2020-04-25,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
84,2020-04-26,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
85,2020-04-27,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
86,2020-04-28,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
87,2020-04-29,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
88,2020-04-30,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
89,2020-05-01,146,0,144,2,,0,0.0,0,0.0,1,0,,0,0.0,辽宁
90,2020-05-02,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
91,2020-05-03,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
92,2020-05-04,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
93,2020-05-05,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
94,2020-05-06,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
95,2020-05-07,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
96,2020-05-08,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
97,2020-05-09,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
98,2020-05-10,147,0,144,2,,0,1.0,1,0.0,0,0,,0,0.0,辽宁
99,2020-05-11,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
100,2020-05-12,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,辽宁
101,2020-05-13,149,0,144,2,,0,3.0,2,0.0,0,0,,0,0.0,辽宁
102,2020-05-14,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
103,2020-05-15,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
104,2020-05-16,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
105,2020-05-17,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
106,2020-05-18,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
107,2020-05-19,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
108,2020-05-20,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
109,2020-05-21,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
110,2020-05-22,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
111,2020-05-23,149,0,144,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
112,2020-05-24,149,0,145,2,,0,2.0,0,0.0,1,0,,0,0.0,辽宁
113,2020-05-25,149,0,147,2,,0,0.0,0,0.0,2,0,,0,0.0,辽宁
114,2020-05-26,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
115,2020-05-27,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
116,2020-05-28,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
117,2020-05-29,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
118,2020-05-30,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
119,2020-05-31,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
120,2020-06-01,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
121,2020-06-02,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
122,2020-06-03,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
123,2020-06-04,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
124,2020-06-05,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
125,2020-06-06,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
126,2020-06-07,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
127,2020-06-08,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
128,2020-06-09,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
129,2020-06-10,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
130,2020-06-11,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
131,2020-06-12,149,0,147,2,,0,0.0,0,0.0,0,0,,0,0.0,辽宁
132,2020-06-13,151,0,147,2,,0,2.0,2,0.0,0,0,,0,0.0,辽宁
133,2020-06-14,151,0,147,2,,0,2.0,0,0.0,0,0,,0,0.0,辽宁
134,2020-06-15,152,0,147,2,,0,3.0,1,0.0,0,0,,0,0.0,辽宁
135,2020-06-16,152,0,147,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
136,2020-06-17,152,0,147,2,,0,3.0,0,0.0,0,0,,0,0.0,辽宁
137,2020-06-18,153,0,147,2,,0,4.0,1,0.0,0,0,,0,0.0,辽宁
138,2020-06-19,153,0,147,2,,0,4.0,0,0.0,0,0,,0,0.0,辽宁
139,2020-06-20,153,0,147,2,,0,4.0,0,0.0,0,0,,0,0.0,辽宁
140,2020-06-21,154,0,147,2,,0,5.0,1,0.0,0,0,,0,0.0,辽宁
141,2020-06-22,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
142,2020-06-23,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
143,2020-06-24,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
144,2020-06-25,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
145,2020-06-26,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
146,2020-06-27,154,0,147,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
147,2020-06-28,155,0,147,2,,0,6.0,1,0.0,0,0,,0,0.0,辽宁
148,2020-06-29,155,0,147,2,,0,6.0,0,0.0,0,0,,0,0.0,辽宁
149,2020-06-30,155,0,148,2,,0,5.0,0,0.0,1,0,,0,0.0,辽宁
150,2020-07-01,155,0,148,2,,0,5.0,0,0.0,0,0,,0,0.0,辽宁
151,2020-07-02,156,0,148,2,,0,6.0,1,0.0,0,0,,0,0.0,辽宁
152,2020-07-03,156,0,149,2,,0,5.0,0,0.0,1,0,,0,0.0,辽宁
153,2020-07-04,156,0,150,2,,0,4.0,0,0.0,1,0,,0,0.0,辽宁
154,2020-07-05,157,0,150,2,,0,5.0,1,0.0,0,0,,0,0.0,辽宁
155,2020-07-06,159,0,150,2,,0,7.0,2,0.0,0,0,,0,0.0,辽宁
156,2020-07-07,159,0,150,2,,0,7.0,0,0.0,0,0,,0,0.0,辽宁
157,2020-07-08,162,0,150,2,,0,10.0,3,0.0,0,0,,0,0.0,辽宁
158,2020-07-09,162,0,150,2,,0,10.0,3,0.0,0,0,,0,0.0,辽宁
0,2020-01-27,8,0,0,0,,0,8.0,0,0.0,0,0,,0,0.0,吉林
1,2020-01-28,9,0,0,0,,0,9.0,1,0.0,0,0,,0,0.0,吉林
2,2020-01-29,14,0,0,0,,0,14.0,5,0.0,0,0,,0,0.0,吉林
3,2020-01-30,14,0,1,0,,0,13.0,0,0.0,1,0,,0,0.0,吉林
4,2020-01-31,17,0,1,0,,0,16.0,3,0.0,0,0,,0,0.0,吉林
5,2020-02-01,23,0,1,0,,0,22.0,6,0.0,0,0,,0,0.0,吉林
6,2020-02-02,31,0,1,0,,0,30.0,8,0.0,0,0,,0,0.0,吉林
7,2020-02-03,42,0,1,0,,0,41.0,11,0.0,0,0,,0,0.0,吉林
8,2020-02-04,54,0,1,0,,0,53.0,12,0.0,0,0,,0,0.0,吉林
9,2020-02-05,59,0,2,0,,0,57.0,5,0.0,1,0,,0,0.0,吉林
10,2020-02-06,65,0,4,1,,0,60.0,6,0.0,2,1,,0,0.0,吉林
11,2020-02-07,69,0,4,1,,0,64.0,4,0.0,0,0,,0,0.0,吉林
12,2020-02-08,78,0,5,1,,0,72.0,9,0.0,1,0,,0,0.0,吉林
13,2020-02-09,80,0,12,1,,0,67.0,2,0.0,7,0,,0,0.0,吉林
14,2020-02-10,81,0,13,1,,0,67.0,1,0.0,1,0,,0,0.0,吉林
15,2020-02-11,83,0,18,1,,0,64.0,2,0.0,5,0,,0,0.0,吉林
16,2020-02-12,83,0,18,1,,0,64.0,2,0.0,0,0,,0,0.0,吉林
17,2020-02-13,86,0,25,1,,0,60.0,2,0.0,7,0,,0,0.0,吉林
18,2020-02-14,88,0,25,1,,0,62.0,2,0.0,0,0,,0,0.0,吉林
19,2020-02-15,89,0,28,1,,0,60.0,1,0.0,3,0,,0,0.0,吉林
20,2020-02-16,89,0,30,1,,0,58.0,0,0.0,2,0,,0,0.0,吉林
21,2020-02-17,89,0,34,1,,0,54.0,0,0.0,4,0,,0,0.0,吉林
22,2020-02-18,90,0,36,1,,0,53.0,1,0.0,2,0,,0,0.0,吉林
23,2020-02-19,91,0,40,1,,0,50.0,1,0.0,4,0,,0,0.0,吉林
24,2020-02-20,91,0,44,1,,0,46.0,0,0.0,4,0,,0,0.0,吉林
25,2020-02-21,91,0,46,1,,0,44.0,0,0.0,2,0,,0,0.0,吉林
26,2020-02-22,91,0,52,1,,0,38.0,0,0.0,6,0,,0,0.0,吉林
27,2020-02-23,93,0,54,1,,0,38.0,2,0.0,2,0,,0,0.0,吉林
28,2020-02-24,93,0,60,1,,0,32.0,0,0.0,6,0,,0,0.0,吉林
29,2020-02-25,93,0,63,1,,0,29.0,0,0.0,3,0,,0,0.0,吉林
30,2020-02-26,93,0,65,1,,0,27.0,0,0.0,2,0,,0,0.0,吉林
31,2020-02-27,93,0,68,1,,0,24.0,0,0.0,3,0,,0,0.0,吉林
32,2020-02-28,93,0,73,1,,0,19.0,0,0.0,5,0,,0,0.0,吉林
33,2020-02-29,93,0,75,1,,0,17.0,0,0.0,2,0,,0,0.0,吉林
34,2020-03-01,93,0,78,1,,0,14.0,0,0.0,3,0,,0,0.0,吉林
35,2020-03-02,93,0,83,1,,0,9.0,0,0.0,5,0,,0,0.0,吉林
36,2020-03-03,93,0,84,1,,0,8.0,0,0.0,1,0,,0,0.0,吉林
37,2020-03-04,93,0,86,1,,0,6.0,0,0.0,2,0,,0,0.0,吉林
38,2020-03-05,93,0,88,1,,0,4.0,0,0.0,2,0,,0,0.0,吉林
39,2020-03-06,93,0,90,1,,0,2.0,0,0.0,2,0,,0,0.0,吉林
40,2020-03-07,93,0,90,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
41,2020-03-08,93,0,90,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
42,2020-03-09,93,0,91,1,,0,1.0,0,0.0,1,0,,0,0.0,吉林
43,2020-03-10,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
44,2020-03-11,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
45,2020-03-12,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
46,2020-03-13,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
47,2020-03-14,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
48,2020-03-15,93,0,92,1,,0,0.0,0,0.0,1,0,,0,0.0,吉林
49,2020-03-16,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
50,2020-03-17,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
51,2020-03-18,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
52,2020-03-19,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
53,2020-03-20,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
54,2020-03-21,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
55,2020-03-22,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
56,2020-03-23,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
57,2020-03-24,94,0,92,1,,0,1.0,1,0.0,0,0,,0,0.0,吉林
58,2020-03-25,95,0,92,1,,0,2.0,1,0.0,0,0,,0,0.0,吉林
59,2020-03-26,95,0,92,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
60,2020-03-27,97,0,92,1,,0,4.0,2,0.0,0,0,,0,0.0,吉林
61,2020-03-28,98,0,92,1,,0,5.0,1,0.0,0,0,,0,0.0,吉林
62,2020-03-29,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
63,2020-03-30,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
64,2020-03-31,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
65,2020-04-01,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
66,2020-04-02,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
67,2020-04-03,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
68,2020-04-04,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
69,2020-04-05,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
70,2020-04-06,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
71,2020-04-07,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
72,2020-04-08,98,0,93,1,,0,4.0,0,0.0,1,0,,0,0.0,吉林
73,2020-04-09,98,0,95,1,,0,2.0,0,0.0,2,0,,0,0.0,吉林
74,2020-04-10,98,0,96,1,,0,1.0,0,0.0,1,0,,0,0.0,吉林
75,2020-04-11,99,0,96,1,,0,2.0,1,0.0,0,0,,0,0.0,吉林
76,2020-04-12,100,0,96,1,,0,3.0,1,0.0,0,0,,0,0.0,吉林
77,2020-04-13,100,0,96,1,,0,3.0,0,0.0,0,0,,0,0.0,吉林
78,2020-04-14,102,0,96,1,,0,5.0,2,0.0,0,0,,0,0.0,吉林
79,2020-04-15,102,0,96,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
80,2020-04-16,102,0,97,1,,0,4.0,0,0.0,1,0,,0,0.0,吉林
81,2020-04-17,102,0,97,1,,0,4.0,0,0.0,0,0,,0,0.0,吉林
82,2020-04-18,104,0,97,1,,0,6.0,2,0.0,0,0,,0,0.0,吉林
83,2020-04-19,104,0,97,1,,0,6.0,0,0.0,0,0,,0,0.0,吉林
84,2020-04-20,106,0,97,1,,0,8.0,2,0.0,0,0,,0,0.0,吉林
85,2020-04-21,106,0,98,1,,0,7.0,0,0.0,1,0,,0,0.0,吉林
86,2020-04-22,107,0,98,1,,0,8.0,1,0.0,0,0,,0,0.0,吉林
87,2020-04-23,108,0,99,1,,0,8.0,1,0.0,1,0,,0,0.0,吉林
88,2020-04-24,109,0,99,1,,0,9.0,1,0.0,0,0,,0,0.0,吉林
89,2020-04-25,109,0,99,1,,0,9.0,0,0.0,0,0,,0,0.0,吉林
90,2020-04-26,110,0,99,1,,0,10.0,1,0.0,0,0,,0,0.0,吉林
91,2020-04-27,110,0,99,1,,0,10.0,0,0.0,0,0,,0,0.0,吉林
92,2020-04-28,110,0,99,1,,0,10.0,0,0.0,0,0,,0,0.0,吉林
93,2020-04-29,111,0,99,1,,0,11.0,1,0.0,0,0,,0,0.0,吉林
94,2020-04-30,111,0,101,1,,0,9.0,0,0.0,2,0,,0,0.0,吉林
95,2020-05-01,112,0,102,1,,0,9.0,1,0.0,1,0,,0,0.0,吉林
96,2020-05-02,112,0,103,1,,0,8.0,0,0.0,1,0,,0,0.0,吉林
97,2020-05-03,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
98,2020-05-04,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
99,2020-05-05,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
100,2020-05-06,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
101,2020-05-07,113,0,104,1,,0,8.0,1,0.0,1,0,,0,0.0,吉林
102,2020-05-08,113,0,105,1,,0,7.0,0,0.0,1,0,,0,0.0,吉林
103,2020-05-09,124,0,105,1,,0,18.0,11,0.0,0,0,,0,0.0,吉林
104,2020-05-10,127,0,105,1,,0,21.0,3,0.0,0,0,,0,0.0,吉林
105,2020-05-11,127,0,105,1,,0,21.0,0,0.0,0,0,,0,0.0,吉林
106,2020-05-12,133,0,108,1,,0,24.0,6,0.0,3,0,,0,0.0,吉林
107,2020-05-13,134,0,108,1,,0,25.0,1,0.0,0,0,,0,0.0,吉林
108,2020-05-14,138,0,108,1,,0,29.0,4,0.0,0,0,,0,0.0,吉林
109,2020-05-15,140,0,108,1,,0,31.0,2,0.0,0,0,,0,0.0,吉林
110,2020-05-16,144,0,113,2,,0,29.0,3,0.0,5,2,,0,0.0,吉林
111,2020-05-17,146,0,122,2,,0,22.0,2,0.0,9,0,,0,0.0,吉林
112,2020-05-18,148,0,123,2,,0,23.0,2,0.0,1,0,,0,0.0,吉林
113,2020-05-19,152,0,125,2,,0,25.0,4,0.0,2,0,,0,0.0,吉林
114,2020-05-20,152,0,125,2,,0,25.0,4,0.0,0,0,,0,0.0,吉林
115,2020-05-21,154,0,127,2,,0,25.0,2,0.0,2,0,,0,0.0,吉林
116,2020-05-22,154,0,128,2,,0,24.0,0,0.0,1,0,,0,0.0,吉林
117,2020-05-23,155,0,128,2,,0,25.0,1,0.0,0,0,,0,0.0,吉林
118,2020-05-24,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
119,2020-05-25,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
120,2020-05-26,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
121,2020-05-27,155,0,133,2,,0,20.0,0,0.0,5,0,,0,0.0,吉林
122,2020-05-28,155,0,136,2,,0,17.0,0,0.0,3,0,,0,0.0,吉林
123,2020-05-29,155,0,142,2,,0,11.0,0,0.0,6,0,,0,0.0,吉林
124,2020-05-30,155,0,144,2,,0,9.0,0,0.0,2,0,,0,0.0,吉林
125,2020-05-31,155,0,144,2,,0,9.0,0,0.0,0,0,,0,0.0,吉林
126,2020-06-01,155,0,147,2,,0,6.0,0,0.0,3,0,,0,0.0,吉林
127,2020-06-02,155,0,147,2,,0,6.0,0,0.0,0,0,,0,0.0,吉林
128,2020-06-03,155,0,148,2,,0,5.0,0,0.0,1,0,,0,0.0,吉林
129,2020-06-04,155,0,149,2,,0,4.0,0,0.0,1,0,,0,0.0,吉林
130,2020-06-05,155,0,150,2,,0,3.0,0,0.0,1,0,,0,0.0,吉林
131,2020-06-06,155,0,150,2,,0,3.0,0,0.0,0,0,,0,0.0,吉林
132,2020-06-07,155,0,153,2,,0,0.0,0,0.0,3,0,,0,0.0,吉林
133,2020-06-08,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
134,2020-06-09,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
135,2020-06-10,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
136,2020-06-11,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
137,2020-06-12,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
138,2020-06-13,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
139,2020-06-14,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
140,2020-06-15,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
141,2020-06-16,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
142,2020-06-17,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
143,2020-06-18,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
144,2020-06-19,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
145,2020-06-20,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
146,2020-06-21,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
147,2020-06-22,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
148,2020-06-23,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
149,2020-06-24,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
150,2020-06-25,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
151,2020-06-26,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
152,2020-06-27,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
153,2020-06-28,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
154,2020-06-29,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
155,2020-06-30,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
156,2020-07-01,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
157,2020-07-02,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
158,2020-07-03,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
159,2020-07-04,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
160,2020-07-05,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
161,2020-07-06,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
162,2020-07-07,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
163,2020-07-08,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
164,2020-07-09,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
0,2020-01-23,3,0,0,0,,0,3.0,0,0.0,0,0,,0,0.0,贵州
1,2020-01-24,4,0,0,0,,0,4.0,1,0.0,0,0,,0,0.0,贵州
2,2020-01-25,5,0,0,0,,0,5.0,1,0.0,0,0,,0,0.0,贵州
3,2020-01-26,7,0,0,0,,0,7.0,2,0.0,0,0,,0,0.0,贵州
4,2020-01-27,9,0,0,0,,0,9.0,2,0.0,0,0,,0,0.0,贵州
5,2020-01-28,9,0,0,0,,0,9.0,0,0.0,0,0,,0,0.0,贵州
6,2020-01-29,12,0,0,0,,0,12.0,3,0.0,0,0,,0,0.0,贵州
7,2020-01-30,15,0,1,0,,0,14.0,3,0.0,1,0,,0,0.0,贵州
8,2020-01-31,29,0,2,0,,0,27.0,14,0.0,1,0,,0,0.0,贵州
9,2020-02-01,38,0,2,0,,0,36.0,9,0.0,0,0,,0,0.0,贵州
10,2020-02-02,46,0,2,0,,0,44.0,8,0.0,0,0,,0,0.0,贵州
11,2020-02-03,56,0,2,0,,0,54.0,10,0.0,0,0,,0,0.0,贵州
12,2020-02-04,64,0,5,0,,0,59.0,8,0.0,3,0,,0,0.0,贵州
13,2020-02-05,69,0,6,1,,0,62.0,5,0.0,1,1,,0,0.0,贵州
14,2020-02-06,77,0,6,1,,0,70.0,8,0.0,0,0,,0,0.0,贵州
15,2020-02-07,89,0,6,1,,0,82.0,12,0.0,0,0,,0,0.0,贵州
16,2020-02-08,96,0,7,1,,0,88.0,7,0.0,1,0,,0,0.0,贵州
17,2020-02-09,109,0,7,1,,0,101.0,13,0.0,0,0,,0,0.0,贵州
18,2020-02-10,118,0,10,1,,0,107.0,9,0.0,3,0,,0,0.0,贵州
19,2020-02-11,131,0,17,1,,0,113.0,13,0.0,7,0,,0,0.0,贵州
20,2020-02-12,135,0,20,1,,0,114.0,4,0.0,3,0,,0,0.0,贵州
21,2020-02-13,140,0,28,1,,0,111.0,5,0.0,8,0,,0,0.0,贵州
22,2020-02-14,143,0,33,1,,0,109.0,3,0.0,5,0,,0,0.0,贵州
23,2020-02-15,144,0,37,1,,0,106.0,1,0.0,4,0,,0,0.0,贵州
24,2020-02-16,146,0,47,1,,0,98.0,2,0.0,10,0,,0,0.0,贵州
25,2020-02-17,146,0,66,1,,0,79.0,0,0.0,19,0,,0,0.0,贵州
26,2020-02-18,146,0,69,2,,0,75.0,0,0.0,3,1,,0,0.0,贵州
27,2020-02-19,146,0,71,2,,0,73.0,0,0.0,2,0,,0,0.0,贵州
28,2020-02-20,146,0,76,2,,0,68.0,0,0.0,5,0,,0,0.0,贵州
29,2020-02-21,146,0,90,2,,0,54.0,0,0.0,14,0,,0,0.0,贵州
30,2020-02-22,146,0,91,2,,0,53.0,0,0.0,1,0,,0,0.0,贵州
31,2020-02-23,146,0,102,2,,0,42.0,0,0.0,11,0,,0,0.0,贵州
32,2020-02-24,146,0,103,2,,0,41.0,0,0.0,1,0,,0,0.0,贵州
33,2020-02-25,146,0,104,2,,0,40.0,0,0.0,1,0,,0,0.0,贵州
34,2020-02-26,146,0,112,2,,0,32.0,0,0.0,8,0,,0,0.0,贵州
35,2020-02-27,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
36,2020-02-28,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
37,2020-02-29,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
38,2020-03-01,146,0,114,2,,0,30.0,0,0.0,2,0,,0,0.0,贵州
39,2020-03-02,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
40,2020-03-03,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
41,2020-03-04,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
42,2020-03-05,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
43,2020-03-06,146,0,115,2,,0,29.0,0,0.0,1,0,,0,0.0,贵州
44,2020-03-07,146,0,117,2,,0,27.0,0,0.0,2,0,,0,0.0,贵州
45,2020-03-08,146,0,123,2,,0,21.0,0,0.0,6,0,,0,0.0,贵州
46,2020-03-09,146,0,129,2,,0,15.0,0,0.0,6,0,,0,0.0,贵州
47,2020-03-10,146,0,133,2,,0,11.0,0,0.0,4,0,,0,0.0,贵州
48,2020-03-11,146,0,133,2,,0,11.0,0,0.0,0,0,,0,0.0,贵州
49,2020-03-12,146,0,140,2,,0,4.0,0,0.0,7,0,,0,0.0,贵州
50,2020-03-13,146,0,143,2,,0,1.0,0,0.0,3,0,,0,0.0,贵州
51,2020-03-14,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
52,2020-03-15,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
53,2020-03-16,146,0,144,2,,0,0.0,0,0.0,1,0,,0,0.0,贵州
54,2020-03-17,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
55,2020-03-18,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
56,2020-03-19,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
57,2020-03-20,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
58,2020-03-21,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
59,2020-03-22,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
60,2020-03-23,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
61,2020-03-24,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
62,2020-03-25,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
63,2020-03-26,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
