date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-02-16,89,0,30,1,,0,58.0,0,0.0,2,0,,0,0.0,吉林
2020-02-17,89,0,34,1,,0,54.0,0,0.0,4,0,,0,0.0,吉林
2020-02-18,90,0,36,1,,0,53.0,1,0.0,2,0,,0,0.0,吉林
2020-02-19,91,0,40,1,,0,50.0,1,0.0,4,0,,0,0.0,吉林
2020-02-20,91,0,44,1,,0,46.0,0,0.0,4,0,,0,0.0,吉林
2020-02-21,91,0,46,1,,0,44.0,0,0.0,2,0,,0,0.0,吉林
2020-02-22,91,0,52,1,,0,38.0,0,0.0,6,0,,0,0.0,吉林
2020-02-23,93,0,54,1,,0,38.0,2,0.0,2,0,,0,0.0,吉林
2020-02-24,93,0,60,1,,0,32.0,0,0.0,6,0,,0,0.0,吉林
2020-02-25,93,0,63,1,,0,29.0,0,0.0,3,0,,0,0.0,吉林
2020-02-26,93,0,65,1,,0,27.0,0,0.0,2,0,,0,0.0,吉林
2020-02-27,93,0,68,1,,0,24.0,0,0.0,3,0,,0,0.0,吉林
2020-02-28,93,0,73,1,,0,19.0,0,0.0,5,0,,0,0.0,吉林
2020-02-29,93,0,75,1,,0,17.0,0,0.0,2,0,,0,0.0,吉林
2020-03-01,93,0,78,1,,0,14.0,0,0.0,3,0,,0,0.0,吉林
2020-03-02,93,0,83,1,,0,9.0,0,0.0,5,0,,0,0.0,吉林
2020-03-03,93,0,84,1,,0,8.0,0,0.0,1,0,,0,0.0,吉林
2020-03-04,93,0,86,1,,0,6.0,0,0.0,2,0,,0,0.0,吉林
2020-03-05,93,0,88,1,,0,4.0,0,0.0,2,0,,0,0.0,吉林
2020-03-06,93,0,90,1,,0,2.0,0,0.0,2,0,,0,0.0,吉林
2020-03-07,93,0,90,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
2020-03-08,93,0,90,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
2020-03-09,93,0,91,1,,0,1.0,0,0.0,1,0,,0,0.0,吉林
2020-03-10,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
2020-03-11,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
2020-03-12,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
2020-03-13,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
2020-03-14,93,0,91,1,,0,1.0,0,0.0,0,0,,0,0.0,吉林
2020-03-15,93,0,92,1,,0,0.0,0,0.0,1,0,,0,0.0,吉林
2020-03-16,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-17,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-18,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-19,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-20,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-21,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-22,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-23,93,0,92,1,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-03-24,94,0,92,1,,0,1.0,1,0.0,0,0,,0,0.0,吉林
2020-03-25,95,0,92,1,,0,2.0,1,0.0,0,0,,0,0.0,吉林
2020-03-26,95,0,92,1,,0,2.0,0,0.0,0,0,,0,0.0,吉林
2020-03-27,97,0,92,1,,0,4.0,2,0.0,0,0,,0,0.0,吉林
2020-03-28,98,0,92,1,,0,5.0,1,0.0,0,0,,0,0.0,吉林
2020-03-29,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-03-30,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-03-31,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-01,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-02,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-03,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-04,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-05,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-06,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-07,98,0,92,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-08,98,0,93,1,,0,4.0,0,0.0,1,0,,0,0.0,吉林
2020-04-09,98,0,95,1,,0,2.0,0,0.0,2,0,,0,0.0,吉林
2020-04-10,98,0,96,1,,0,1.0,0,0.0,1,0,,0,0.0,吉林
2020-04-11,99,0,96,1,,0,2.0,1,0.0,0,0,,0,0.0,吉林
2020-04-12,100,0,96,1,,0,3.0,1,0.0,0,0,,0,0.0,吉林
2020-04-13,100,0,96,1,,0,3.0,0,0.0,0,0,,0,0.0,吉林
2020-04-14,102,0,96,1,,0,5.0,2,0.0,0,0,,0,0.0,吉林
2020-04-15,102,0,96,1,,0,5.0,0,0.0,0,0,,0,0.0,吉林
2020-04-16,102,0,97,1,,0,4.0,0,0.0,1,0,,0,0.0,吉林
2020-04-17,102,0,97,1,,0,4.0,0,0.0,0,0,,0,0.0,吉林
2020-04-18,104,0,97,1,,0,6.0,2,0.0,0,0,,0,0.0,吉林
2020-04-19,104,0,97,1,,0,6.0,0,0.0,0,0,,0,0.0,吉林
2020-04-20,106,0,97,1,,0,8.0,2,0.0,0,0,,0,0.0,吉林
2020-04-21,106,0,98,1,,0,7.0,0,0.0,1,0,,0,0.0,吉林
2020-04-22,107,0,98,1,,0,8.0,1,0.0,0,0,,0,0.0,吉林
2020-04-23,108,0,99,1,,0,8.0,1,0.0,1,0,,0,0.0,吉林
2020-04-24,109,0,99,1,,0,9.0,1,0.0,0,0,,0,0.0,吉林
2020-04-25,109,0,99,1,,0,9.0,0,0.0,0,0,,0,0.0,吉林
2020-04-26,110,0,99,1,,0,10.0,1,0.0,0,0,,0,0.0,吉林
2020-04-27,110,0,99,1,,0,10.0,0,0.0,0,0,,0,0.0,吉林
2020-04-28,110,0,99,1,,0,10.0,0,0.0,0,0,,0,0.0,吉林
2020-04-29,111,0,99,1,,0,11.0,1,0.0,0,0,,0,0.0,吉林
2020-04-30,111,0,101,1,,0,9.0,0,0.0,2,0,,0,0.0,吉林
2020-05-01,112,0,102,1,,0,9.0,1,0.0,1,0,,0,0.0,吉林
2020-05-02,112,0,103,1,,0,8.0,0,0.0,1,0,,0,0.0,吉林
2020-05-03,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
2020-05-04,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
2020-05-05,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
2020-05-06,112,0,103,1,,0,8.0,0,0.0,0,0,,0,0.0,吉林
2020-05-07,113,0,104,1,,0,8.0,1,0.0,1,0,,0,0.0,吉林
2020-05-08,113,0,105,1,,0,7.0,0,0.0,1,0,,0,0.0,吉林
2020-05-09,124,0,105,1,,0,18.0,11,0.0,0,0,,0,0.0,吉林
2020-05-10,127,0,105,1,,0,21.0,3,0.0,0,0,,0,0.0,吉林
2020-05-11,127,0,105,1,,0,21.0,0,0.0,0,0,,0,0.0,吉林
2020-05-12,133,0,108,1,,0,24.0,6,0.0,3,0,,0,0.0,吉林
2020-05-13,134,0,108,1,,0,25.0,1,0.0,0,0,,0,0.0,吉林
2020-05-14,138,0,108,1,,0,29.0,4,0.0,0,0,,0,0.0,吉林
2020-05-15,140,0,108,1,,0,31.0,2,0.0,0,0,,0,0.0,吉林
2020-05-16,144,0,113,2,,0,29.0,3,0.0,5,2,,0,0.0,吉林
2020-05-17,146,0,122,2,,0,22.0,2,0.0,9,0,,0,0.0,吉林
2020-05-18,148,0,123,2,,0,23.0,2,0.0,1,0,,0,0.0,吉林
2020-05-19,152,0,125,2,,0,25.0,4,0.0,2,0,,0,0.0,吉林
2020-05-20,152,0,125,2,,0,25.0,4,0.0,0,0,,0,0.0,吉林
2020-05-21,154,0,127,2,,0,25.0,2,0.0,2,0,,0,0.0,吉林
2020-05-22,154,0,128,2,,0,24.0,0,0.0,1,0,,0,0.0,吉林
2020-05-23,155,0,128,2,,0,25.0,1,0.0,0,0,,0,0.0,吉林
2020-05-24,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
2020-05-25,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
2020-05-26,155,0,128,2,,0,25.0,0,0.0,0,0,,0,0.0,吉林
2020-05-27,155,0,133,2,,0,20.0,0,0.0,5,0,,0,0.0,吉林
2020-05-28,155,0,136,2,,0,17.0,0,0.0,3,0,,0,0.0,吉林
2020-05-29,155,0,142,2,,0,11.0,0,0.0,6,0,,0,0.0,吉林
2020-05-30,155,0,144,2,,0,9.0,0,0.0,2,0,,0,0.0,吉林
2020-05-31,155,0,144,2,,0,9.0,0,0.0,0,0,,0,0.0,吉林
2020-06-01,155,0,147,2,,0,6.0,0,0.0,3,0,,0,0.0,吉林
2020-06-02,155,0,147,2,,0,6.0,0,0.0,0,0,,0,0.0,吉林
2020-06-03,155,0,148,2,,0,5.0,0,0.0,1,0,,0,0.0,吉林
2020-06-04,155,0,149,2,,0,4.0,0,0.0,1,0,,0,0.0,吉林
2020-06-05,155,0,150,2,,0,3.0,0,0.0,1,0,,0,0.0,吉林
2020-06-06,155,0,150,2,,0,3.0,0,0.0,0,0,,0,0.0,吉林
2020-06-07,155,0,153,2,,0,0.0,0,0.0,3,0,,0,0.0,吉林
2020-06-08,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-09,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-10,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-11,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-12,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-13,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-14,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-15,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-16,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-17,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-18,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-19,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-20,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-21,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-22,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-23,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-24,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-25,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-26,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-27,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-28,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-29,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-06-30,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-07-01,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-07-02,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-07-03,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-07-04,155,0,153,2,,0,0.0,0,0.0,0,0,,0,0.0,吉林
2020-01-23,3,0,0,0,,0,3.0,0,0.0,0,0,,0,0.0,贵州
2020-01-24,4,0,0,0,,0,4.0,1,0.0,0,0,,0,0.0,贵州
2020-01-25,5,0,0,0,,0,5.0,1,0.0,0,0,,0,0.0,贵州
2020-01-26,7,0,0,0,,0,7.0,2,0.0,0,0,,0,0.0,贵州
2020-01-27,9,0,0,0,,0,9.0,2,0.0,0,0,,0,0.0,贵州
2020-01-28,9,0,0,0,,0,9.0,0,0.0,0,0,,0,0.0,贵州
2020-01-29,12,0,0,0,,0,12.0,3,0.0,0,0,,0,0.0,贵州
2020-01-30,15,0,1,0,,0,14.0,3,0.0,1,0,,0,0.0,贵州
2020-01-31,29,0,2,0,,0,27.0,14,0.0,1,0,,0,0.0,贵州
2020-02-01,38,0,2,0,,0,36.0,9,0.0,0,0,,0,0.0,贵州
2020-02-02,46,0,2,0,,0,44.0,8,0.0,0,0,,0,0.0,贵州
2020-02-03,56,0,2,0,,0,54.0,10,0.0,0,0,,0,0.0,贵州
2020-02-04,64,0,5,0,,0,59.0,8,0.0,3,0,,0,0.0,贵州
2020-02-05,69,0,6,1,,0,62.0,5,0.0,1,1,,0,0.0,贵州
2020-02-06,77,0,6,1,,0,70.0,8,0.0,0,0,,0,0.0,贵州
2020-02-07,89,0,6,1,,0,82.0,12,0.0,0,0,,0,0.0,贵州
2020-02-08,96,0,7,1,,0,88.0,7,0.0,1,0,,0,0.0,贵州
2020-02-09,109,0,7,1,,0,101.0,13,0.0,0,0,,0,0.0,贵州
2020-02-10,118,0,10,1,,0,107.0,9,0.0,3,0,,0,0.0,贵州
2020-02-11,131,0,17,1,,0,113.0,13,0.0,7,0,,0,0.0,贵州
2020-02-12,135,0,20,1,,0,114.0,4,0.0,3,0,,0,0.0,贵州
2020-02-13,140,0,28,1,,0,111.0,5,0.0,8,0,,0,0.0,贵州
2020-02-14,143,0,33,1,,0,109.0,3,0.0,5,0,,0,0.0,贵州
2020-02-15,144,0,37,1,,0,106.0,1,0.0,4,0,,0,0.0,贵州
2020-02-16,146,0,47,1,,0,98.0,2,0.0,10,0,,0,0.0,贵州
2020-02-17,146,0,66,1,,0,79.0,0,0.0,19,0,,0,0.0,贵州
2020-02-18,146,0,69,2,,0,75.0,0,0.0,3,1,,0,0.0,贵州
2020-02-19,146,0,71,2,,0,73.0,0,0.0,2,0,,0,0.0,贵州
2020-02-20,146,0,76,2,,0,68.0,0,0.0,5,0,,0,0.0,贵州
2020-02-21,146,0,90,2,,0,54.0,0,0.0,14,0,,0,0.0,贵州
2020-02-22,146,0,91,2,,0,53.0,0,0.0,1,0,,0,0.0,贵州
2020-02-23,146,0,102,2,,0,42.0,0,0.0,11,0,,0,0.0,贵州
2020-02-24,146,0,103,2,,0,41.0,0,0.0,1,0,,0,0.0,贵州
2020-02-25,146,0,104,2,,0,40.0,0,0.0,1,0,,0,0.0,贵州
2020-02-26,146,0,112,2,,0,32.0,0,0.0,8,0,,0,0.0,贵州
2020-02-27,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
2020-02-28,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
2020-02-29,146,0,112,2,,0,32.0,0,0.0,0,0,,0,0.0,贵州
2020-03-01,146,0,114,2,,0,30.0,0,0.0,2,0,,0,0.0,贵州
2020-03-02,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
2020-03-03,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
2020-03-04,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
2020-03-05,146,0,114,2,,0,30.0,0,0.0,0,0,,0,0.0,贵州
2020-03-06,146,0,115,2,,0,29.0,0,0.0,1,0,,0,0.0,贵州
2020-03-07,146,0,117,2,,0,27.0,0,0.0,2,0,,0,0.0,贵州
2020-03-08,146,0,123,2,,0,21.0,0,0.0,6,0,,0,0.0,贵州
2020-03-09,146,0,129,2,,0,15.0,0,0.0,6,0,,0,0.0,贵州
2020-03-10,146,0,133,2,,0,11.0,0,0.0,4,0,,0,0.0,贵州
2020-03-11,146,0,133,2,,0,11.0,0,0.0,0,0,,0,0.0,贵州
2020-03-12,146,0,140,2,,0,4.0,0,0.0,7,0,,0,0.0,贵州
2020-03-13,146,0,143,2,,0,1.0,0,0.0,3,0,,0,0.0,贵州
2020-03-14,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-03-15,146,0,143,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-03-16,146,0,144,2,,0,0.0,0,0.0,1,0,,0,0.0,贵州
2020-03-17,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-18,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-19,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-20,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-21,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-22,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-23,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-24,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-25,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-26,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-27,146,0,144,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-03-28,147,0,144,2,,0,1.0,1,0.0,0,0,,0,0.0,贵州
2020-03-29,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-03-30,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-03-31,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-02,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-03,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-04,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-05,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-06,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-07,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-08,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-09,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-10,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-11,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-12,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-13,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-14,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-15,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-16,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-17,147,0,144,2,,0,1.0,0,0.0,0,0,,0,0.0,贵州
2020-04-18,147,0,145,2,,0,0.0,0,0.0,1,0,,0,0.0,贵州
2020-04-19,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-20,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-21,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-22,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-23,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-24,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-25,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-26,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-27,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-28,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-29,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-04-30,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-01,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-02,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-03,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-04,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-05,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-06,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-07,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-08,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-09,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-10,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-11,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-12,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-13,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-14,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-15,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-16,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-17,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-18,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-19,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-20,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-21,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-22,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-23,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-24,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-25,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-26,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-27,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-28,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-29,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-30,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-05-31,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-01,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-02,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-03,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-04,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-05,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-06,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-07,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-08,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-09,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-10,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-11,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-12,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-13,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-14,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-15,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-16,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-17,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-18,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-19,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-20,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-21,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-22,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-23,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-24,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-25,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-26,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-27,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-28,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-29,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-06-30,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-07-01,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-07-02,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-07-03,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-07-04,147,0,145,2,,0,0.0,0,0.0,0,0,,0,0.0,贵州
2020-01-20,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,新疆
2020-01-21,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,新疆
2020-01-22,0,0,0,0,,0,0.0,0,0.0,0,0,,0,0.0,新疆
2020-01-23,2,0,0,0,,0,2.0,2,0.0,0,0,,0,0.0,新疆
2020-01-24,3,0,0,0,,0,3.0,1,0.0,0,0,,0,0.0,新疆
2020-01-25,4,0,0,0,,0,4.0,1,0.0,0,0,,0,0.0,新疆
2020-01-26,5,0,0,0,,0,5.0,1,0.0,0,0,,0,0.0,新疆
2020-01-27,10,0,0,0,,0,10.0,5,0.0,0,0,,0,0.0,新疆
2020-01-28,13,0,0,0,,0,13.0,3,0.0,0,0,,0,0.0,新疆
2020-01-29,14,0,0,0,,0,14.0,1,0.0,0,0,,0,0.0,新疆
2020-01-30,17,0,0,0,,0,17.0,3,0.0,0,0,,0,0.0,新疆
2020-01-31,18,0,0,0,,0,18.0,1,0.0,0,0,,0,0.0,新疆
2020-02-01,21,0,0,0,,0,21.0,3,0.0,0,0,,0,0.0,新疆
2020-02-02,24,0,0,0,,0,24.0,3,0.0,0,0,,0,0.0,新疆
2020-02-03,29,0,0,0,,0,29.0,5,0.0,0,0,,0,0.0,新疆
2020-02-04,32,0,0,0,,0,32.0,3,0.0,0,0,,0,0.0,新疆
2020-02-05,36,0,0,0,,0,36.0,4,0.0,0,0,,0,0.0,新疆
2020-02-06,39,0,0,0,,0,39.0,3,0.0,0,0,,0,0.0,新疆
2020-02-07,42,0,0,0,,0,42.0,3,0.0,0,0,,0,0.0,新疆
2020-02-08,45,0,0,0,,0,45.0,3,0.0,0,0,,0,0.0,新疆
